CreatedAtUTC,Stem,SnapshotPath,ContentHash,Rows,FirstDT,LastDT,Source
2026-07-06T00:08:55.498860+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260706_000855_641103ec6a.csv,641103ec6ae611812ace00805f0d8e1235f4b19a9b40f558d5a108d753b642a9,9,,,rolling_origin_replay
2026-07-06T00:08:55.567834+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260706_000855_a8ee70f5bc.csv,a8ee70f5bc80a29b7486079084f5af37dfd9efad3c06500a6042c4e699c7ac30,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-06T16:27:10.189989+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260706_162708_cac36632c0.csv,cac36632c0180410a50c098429f09ad10816ab4262f9a630d2bc992d6c4ff22e,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-06T16:27:10.200569+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260706_162710_a019695924.csv,a019695924f6f1f8a562d69b21165c7b5781d6225c46c6b501e1e81ed1e162b7,15,,,rolling_origin_replay
2026-07-06T16:27:10.227121+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260706_162710_5a780236c0.csv,5a780236c0697a775896e3252601044fa253d5ee906d475a08a00c9b34daaf73,300,,,rolling_origin_replay
2026-07-06T16:27:10.237145+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260706_162710_1cc2730ff0.csv,1cc2730ff011c3b80e2492f210f5b649b5e00f6ce88b23d4b3ea5465dac4eb34,9,,,rolling_origin_replay
2026-07-06T16:27:10.299528+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260706_162710_4402ce7fe5.csv,4402ce7fe5e437037a04aec95ec205decaf74b97ce84ffadace73c56a3ce5e55,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-07T02:59:27.567205+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260707_025926_0a7580ba12.csv,0a7580ba124fba6e4065c1b6c91b84f28b233c8c096bf9861c9a3adcadfe973e,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-07T02:59:27.586165+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260707_025927_3db409879b.csv,3db409879b3baf9bc27b8f78fc957cf83cb22c2af6016d388695dcc0cfac4978,15,,,rolling_origin_replay
2026-07-07T02:59:27.618679+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260707_025927_b16943825d.csv,b16943825d84ca0c4bd5f614c17bfe1c3ce1e70525120d42ab680f4ecf65a581,300,,,rolling_origin_replay
2026-07-07T02:59:27.632189+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260707_025927_3cf68ea8d5.csv,3cf68ea8d56e709ce15218cd9c68f250fb5190f63d8a00d34abe37640bc5c6a7,9,,,rolling_origin_replay
2026-07-07T02:59:27.703834+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260707_025927_472871bb11.csv,472871bb116f04d8b982984fa8874fb701d69d671a033fbf101c0b6d40849b29,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-07T05:35:02.220695+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260707_053500_e64ebe6835.csv,e64ebe6835c3f6390c88b1113e13c66058a8b03d22a0660a2d62011c28c26918,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-07T05:35:02.242257+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260707_053502_d5f659b41e.csv,d5f659b41efd33db5e4a9a210bf7f07896a436a6255b2e8b09a26362aded4e64,15,,,rolling_origin_replay
2026-07-07T05:35:02.270324+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260707_053502_41347c029f.csv,41347c029fc417c855436fd0e41cadc76deb7c660d37b32cf1b6ea8c7f0c8d68,300,,,rolling_origin_replay
2026-07-07T05:35:02.280107+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260707_053502_d2c7453090.csv,d2c74530902948bcd402174a731c8616a58848fbf5e07b87544863efc816383d,9,,,rolling_origin_replay
2026-07-07T05:35:02.343677+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260707_053502_3d6ffb0a33.csv,3d6ffb0a33ba1c948c376a8a1b364fe4dc2e78062ab2b852d1e7dd768ec24863,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-07T18:53:16.441218+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260707_185315_4bf18f9bb8.csv,4bf18f9bb8e3b188c6307b2bfbfd86d503b8f40af91384c4790612061bc52175,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-07T18:53:16.466972+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260707_185316_b1bc423349.csv,b1bc423349cbfd350bd8d7c6ffb8ab0c213f9c5ba463fec547de83937e3e3b24,15,,,rolling_origin_replay
2026-07-07T18:53:16.499935+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260707_185316_d38c136ee0.csv,d38c136ee01f3db008287e8a29d0829bfe6dd2abab4f6e39596f7a8644f34070,300,,,rolling_origin_replay
2026-07-07T18:53:16.511976+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260707_185316_2d2a739f4d.csv,2d2a739f4d33df538a26324356933d810a8e01d922d6448f44c73874950e628d,9,,,rolling_origin_replay
2026-07-07T18:53:16.582383+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260707_185316_e0305290a2.csv,e0305290a28ba0c7d72d888303d39cc0e843b2583e3bec2a0fc2bdaad080e504,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-07T20:37:36.962564+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260707_203735_cdf8c4a945.csv,cdf8c4a945732ebe81b6537446658cc14897c4d5b911d6a6f061630bd273f491,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-07T20:37:36.974168+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260707_203736_505b495edf.csv,505b495edf9ec68585ce49fc5cbb4f7807131294240b7827faacb0304f49a61b,15,,,rolling_origin_replay
2026-07-07T20:37:37.010187+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260707_203736_3f97afe17e.csv,3f97afe17ec3690ea3c7ace6d7ae315c44488e55c260b04592bdd4c70c4a66c5,300,,,rolling_origin_replay
2026-07-07T20:37:37.020278+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260707_203737_3ae9539f98.csv,3ae9539f986b93a014664d29a4010e02806eed01dacbe1e56d151976cbb76e57,9,,,rolling_origin_replay
2026-07-07T20:37:37.084340+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260707_203737_67d5dc8eac.csv,67d5dc8eac106f042e347601d4ffec2c724a88dde29270545c4c49170e592cd5,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-07T23:18:25.232530+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260707_231822_31d5fc56ff.csv,31d5fc56ffae6f6955d1ebad49445b6e17f6043bd4065fb996bcb7265ef2c42e,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-07T23:18:25.258048+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260707_231825_5dd9e47ae8.csv,5dd9e47ae877a69039e2d85faa6bde14ee2c6a8733a5ae3bce104e07ab5ed684,15,,,rolling_origin_replay
2026-07-07T23:18:25.295570+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260707_231825_ab608e585b.csv,ab608e585b0e66c227fc7c277ef972d86ed8bf050bc65ef9d389a94e78a2f6fc,300,,,rolling_origin_replay
2026-07-07T23:18:25.310089+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260707_231825_9687bea5b0.csv,9687bea5b01fcf564eb29ad0873e48e13f452b571a7bc8e4bae8dcc021f178b3,9,,,rolling_origin_replay
2026-07-07T23:18:25.424253+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260707_231825_c22d21cd25.csv,c22d21cd25d7e448888bd5fa0c879861881baacf1561f866864f907deab47de6,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-08T15:04:07.963196+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260708_150406_8b0360136c.csv,8b0360136cc9c10960a2e413ab50933746042bee4a94e162e6fef4cbf003cb17,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-08T15:04:07.977210+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260708_150407_c7387ad323.csv,c7387ad323c559c356394cab013512ded5691b19b7ea7f37be236b818fe2cc4a,15,,,rolling_origin_replay
2026-07-08T15:04:08.005930+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260708_150407_d8a8b26f0a.csv,d8a8b26f0aa7d35a29e5153bdf0dd8fce7053d95270f21f9c4525bfdfb633119,300,,,rolling_origin_replay
2026-07-08T15:04:08.016930+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260708_150408_401a00ae66.csv,401a00ae6627a8cec29ba86508d002605bf06e8cc962e19135bccaec10cd1224,9,,,rolling_origin_replay
2026-07-08T15:04:08.085997+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260708_150408_4a18e54b92.csv,4a18e54b929ffd7f2e2654c6c6c526528bdef6c0f7e3dbf36c7410cd52776db2,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-09T14:41:01.456227+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260709_144059_c142dd17a9.csv,c142dd17a9cf153f5966c4dc31c7200abbf3a9a42841bccf76bfad852f68ec60,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-09T14:41:01.484227+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260709_144101_a417599d85.csv,a417599d85021797c06f07731f4e731010bfca70d81067122632a0a02498d169,15,,,rolling_origin_replay
2026-07-09T14:41:01.527232+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260709_144101_82ad951901.csv,82ad951901868c5e3d9048a062d0ab18668d151a425545b89645c84b556cccb1,300,,,rolling_origin_replay
2026-07-09T14:41:01.545742+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260709_144101_3c94035c30.csv,3c94035c30efbdffddb7ba1e9e454d6bd6c38df3c5dfa4c45cb909ad847d0375,9,,,rolling_origin_replay
2026-07-09T14:41:01.652263+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260709_144101_c5627acefc.csv,c5627acefc4e9d5c5d49fdb568601a1e30bba83e97d624c55b7fa0ca991a51e2,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-10T16:54:48.324280+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260710_165447_88937330b8.csv,88937330b833545bae8a579fc396ef14cc5ba15544fd4d7789382cc055bce6d1,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-10T16:54:48.347962+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260710_165448_2ac4bec23b.csv,2ac4bec23b797396ea2e411b606143ff9687d57e7eee0dd032577a522985a756,15,,,rolling_origin_replay
2026-07-10T16:54:48.384520+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260710_165448_ad162bffb1.csv,ad162bffb19da20d1dbba9e0a35e16fd539f66b574f0b2ded1d73b2ec230d6f8,300,,,rolling_origin_replay
2026-07-10T16:54:48.395549+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260710_165448_4c8f480810.csv,4c8f4808107df790d4644570c534c92afbeee9124ad7edf64893ccd74ad4c465,9,,,rolling_origin_replay
2026-07-10T16:54:48.458092+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260710_165448_aca43faffe.csv,aca43faffedc93313b32d18a16120fcd5c818c5ccaa2bd56e276b35286a3798b,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-11T17:58:31.341691+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260711_175829_281c673a9a.csv,281c673a9aa845544d232937a5b53b73740be1425c90a560777ad8e7765b2488,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-11T17:58:31.387710+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260711_175831_001fcad513.csv,001fcad5132ce641bec61258437529415aba05c612f472bc848f74367cbc2dfb,15,,,rolling_origin_replay
2026-07-11T17:58:31.468218+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260711_175831_785d0ee614.csv,785d0ee614b8233b2d25eabe045ad4572b86e839e5ac2285ad2bba8336a18e7b,300,,,rolling_origin_replay
2026-07-11T17:58:31.526738+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260711_175831_d78c15bd1f.csv,d78c15bd1fada499e88a2d688f9f43e14293541503a05522aa99b4710cf53b4a,9,,,rolling_origin_replay
2026-07-11T17:58:31.828288+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260711_175831_0b1960eeec.csv,0b1960eeecce591300d767da1fb46cf807bb39d2d12b3c22ae799ed87060368d,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-12T21:21:37.101615+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260712_212135_d1ef579257.csv,d1ef5792574337c9392846b7ee6ed4f4c4de0ad3e0dae891dc2213588c406be0,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-12T21:21:37.124724+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260712_212137_fdf4cf04b3.csv,fdf4cf04b3de162ea36a50beccbe0d2b96528e1dd71adbe993772c639c942f45,15,,,rolling_origin_replay
2026-07-12T21:21:37.153004+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260712_212137_20412ef42b.csv,20412ef42b781e24eb4c805706ad6f96e5e69ad0eddb3c820a99231e8583de27,300,,,rolling_origin_replay
2026-07-12T21:21:37.164475+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260712_212137_1644299412.csv,1644299412cb7ffd6add331f6ffd7a470bb551c4d6d0f6b6cbec3d100ffa2cf4,9,,,rolling_origin_replay
2026-07-12T21:21:37.227467+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260712_212137_e185b43e09.csv,e185b43e09d32380a16011fe28963d39f872f0e1ce60d7583380de24e0d91524,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-13T14:45:27.531255+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260713_144526_7e3d99d512.csv,7e3d99d512e783f38d17e5012a8e8932c975d669a818a185d21ef047436fa9aa,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-13T14:45:27.544261+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260713_144527_7b3b931eac.csv,7b3b931eac8b8a54fda57f4be205c5a4f9d273f4a8a2f4d0ef07c5709bf7e500,15,,,rolling_origin_replay
2026-07-13T14:45:27.573200+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260713_144527_591b746276.csv,591b7462767b87a7fb951892aadbcee939333e9dd1ab117b1107f7a653009dda,300,,,rolling_origin_replay
2026-07-13T14:45:27.585217+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260713_144527_54d1c8ab62.csv,54d1c8ab629b0d6e6ad792646845d8f2fddaa0ccf31f8aa0132ad3c419e62e8b,9,,,rolling_origin_replay
2026-07-13T14:45:27.654000+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260713_144527_e33f1ef551.csv,e33f1ef551fd90dc27c24daaf1660815b9d5b365eba3c2177e2ebc51709de917,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-14T16:26:21.082655+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260714_162619_552e07ac16.csv,552e07ac1679a353a90b96ec4e2a98e282abe9abdd25dd09b29f8bd8d402d70f,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-14T16:26:21.104655+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260714_162621_f0dbf51eb0.csv,f0dbf51eb042a5a00167acdb683eb2c550e497cf19cde9e6c1b786bc2a44e5c4,15,,,rolling_origin_replay
2026-07-14T16:26:21.132655+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260714_162621_7ffd3792b4.csv,7ffd3792b481c9978424a772a446cb13102350b6970865de91dfbc56b7f221c3,300,,,rolling_origin_replay
2026-07-14T16:26:21.144658+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260714_162621_f8c1293da4.csv,f8c1293da496695d21b153e68f7b7f0a1c21518c22af92363b17147b248060d4,9,,,rolling_origin_replay
2026-07-14T16:26:21.211232+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260714_162621_5be7b8b91d.csv,5be7b8b91d2672b1087271212d9f8caab11fc55eaf85cf66fdfaaa1a413ef8bf,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-07-15T14:32:00.862160+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260715_143159_650f4631c8.csv,650f4631c85116fe2167d2fa6a0260e5ef9f33a1130d6937cd0bc3cdc90eda4e,7680,2024-10-13T07:00:00+00:00,2026-06-14T06:00:00+00:00,rolling_origin_replay
2026-07-15T14:32:00.884207+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260715_143200_f388ec2ce2.csv,f388ec2ce27cd45c6ecf74ccf4cdf52f11994a3b414c7cc3d573443cdc308158,15,,,rolling_origin_replay
2026-07-15T14:32:00.911368+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260715_143200_2f2fbc1a2a.csv,2f2fbc1a2aed6828aa1b3f98e2019edda08483dccf93b6753d75d4fb7aca0a05,300,,,rolling_origin_replay
2026-07-15T14:32:00.922321+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260715_143200_8d5c711b0e.csv,8d5c711b0ec8ebccf6d225f03ac32bc0ef8768e1cbc4e85e351c7a405350754d,9,,,rolling_origin_replay
