Stage,ForecastColumn,Replay_Horizon_Bucket,Season,HourGroup,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days2to7,Spring,LateEvening,33,146.33144957575757,135.9719134244052,10.359536151352389,10.359536151352389,7.177085036942144,100.0,15.432073442382807,17.103694091796882,0.0,11.251722032550838
xgb_component,XGB_Pred_MWH,Days8to16,Spring,LateEvening,49,133.75942334693877,123.58411672163983,10.175306625298948,10.313095732242505,7.515110445662778,93.87755102040816,20.257660428320314,27.285504362304692,1.9335496494140614,11.923452481629528
xgb_component,XGB_Pred_MWH,Day1,Summer,Midday,24,144.66065758333335,135.05588881174722,9.604768771586102,10.286908452779135,6.60275214553845,83.33333333333334,17.24711410605468,25.186906754882813,3.1311699418945267,12.33075777716763
xgb_component,XGB_Pred_MWH,Day1,Winter,Peak,15,152.72323086666665,142.58597310384116,10.137257762825522,10.137257762825522,6.580145599517076,100.0,13.777365957421875,15.093802726562501,0.0,10.630530130522214
xgb_component,XGB_Pred_MWH,Days2to7,Spring,Peak,55,167.53758856363635,157.87543806596236,9.662150497674006,9.96418159465554,5.961578243808654,94.54545454545455,16.82857481347657,19.489239632812513,3.8189331499023496,11.136387892387997
xgb_component,XGB_Pred_MWH,Days2to7,Winter,Peak,15,149.61462746666666,139.71294657389322,9.901680892773438,9.901680892773438,6.565631315903468,100.0,12.08881771523437,18.19652430859375,0.0,10.321775329797092
xgb_component,XGB_Pred_MWH,Days2to7,Winter,Morning,12,129.32975316666668,119.68028895060222,9.649464216064453,9.649464216064453,7.3934319167317595,100.0,13.224196312988289,16.054715930175774,0.0,10.274604994037846
xgb_component,XGB_Pred_MWH,Days8to16,Winter,LateEvening,30,125.7920202,116.21220270792644,9.579817492073568,9.579817492073568,7.550341628117542,100.0,12.905778567626953,13.78520301171875,0.0,9.999428353114237
xgb_component,XGB_Pred_MWH,Days8to16,Fall,Peak,60,140.23452081666667,130.6617919921875,9.572728824479166,9.572728824479166,6.755627183040752,100.0,16.21641032958983,20.43710409375001,0.0,10.695321859610214
xgb_component,XGB_Pred_MWH,Day1,Summer,LateEvening,12,156.8264705,147.51260058085123,9.31386991914876,9.31386991914876,5.9736289464826875,100.0,11.634566557275395,13.513508024414051,0.0,9.592777876943874
xgb_component,XGB_Pred_MWH,Days2to7,Winter,LateEvening,9,129.8714811111111,120.93815104166667,8.933330069444446,8.933330069444446,6.699813774534491,100.0,13.33440035644531,14.100487915039054,0.0,9.727002881847143
xgb_component,XGB_Pred_MWH,Days8to16,Spring,Midday,96,115.09609109374999,106.65985910097758,8.43623199277242,8.813412198613484,7.15158733072064,91.66666666666666,17.149881746582032,33.00433628808594,4.2024661210937495,11.207683423593398
xgb_component,XGB_Pred_MWH,Days2to7,Winter,Overnight,18,108.18029977777778,100.08599175347223,8.094308024305555,8.094308024305555,7.357623528188922,100.0,12.109792404882807,13.979942871093755,0.0,8.643025788943277
xgb_component,XGB_Pred_MWH,Days2to7,Summer,LateEvening,36,194.91774947222223,187.28525755140515,7.632491920817063,8.01897966625977,4.241962583863436,88.88888888888889,15.653392672363282,18.865043791015637,2.3376283281249925,9.643919296630566
xgb_component,XGB_Pred_MWH,Days2to7,Fall,Peak,20,137.7374706,129.86588973999022,7.871580860009769,7.871580860009769,5.666960386949512,100.0,13.672403272070321,13.9366964111328,0.0,8.817950611722647
xgb_component,XGB_Pred_MWH,Days2to7,Fall,Midday,24,111.220549,105.80165990193684,5.41888909806315,7.677312347859702,6.549521202932559,62.5,18.34948693613281,23.25847286035156,5.41170965136719,10.285543304129606
xgb_component,XGB_Pred_MWH,Days8to16,Winter,Morning,36,121.15008255555556,113.77137798733182,7.378704568223739,7.520336518527559,6.087778425412065,94.44444444444444,12.349301025878901,15.194050468261707,2.1907546953125063,8.280309733470652
xgb_component,XGB_Pred_MWH,Days2to7,Spring,Overnight,66,104.09273884848486,97.43035830873431,6.662380539750531,7.316088004712652,7.076131300567095,90.9090909090909,11.019487984374997,14.164637833984372,5.235330044921881,7.759210545861346
xgb_component,XGB_Pred_MWH,Days8to16,Summer,LateEvening,90,188.26461148888887,181.9508886549208,6.313722833968101,7.315462202696399,3.8427719188678484,78.88888888888889,15.188413893408196,24.301930908203133,11.280353718750007,9.129179342101356
xgb_component,XGB_Pred_MWH,Days8to16,Winter,Overnight,54,103.90256785185186,96.61805753354673,7.284510318305122,7.284510318305122,6.973491286450626,100.0,10.283862678466795,12.812198583984369,0.0,7.567774026393886
xgb_component,XGB_Pred_MWH,Days2to7,Spring,Midday,66,126.20914387878788,119.2559761278557,6.953167750932175,7.269766531545929,5.477491548894415,92.42424242424242,13.795820068359376,21.747259960937498,3.916923974609375,8.69457868979068
xgb_component,XGB_Pred_MWH,Days8to16,Fall,LateEvening,38,117.33337055263158,110.50718889738384,6.826181655247738,6.847696740979645,5.771074612680063,94.73684210526315,11.878609013720695,12.877091528320307,0.2698765825195295,7.81414974454817
xgb_component,XGB_Pred_MWH,Days8to16,Fall,Midday,72,117.9573747638889,112.27635192871094,5.681022835177951,6.715243844862196,5.430401930257157,77.77777777777779,13.138954357128906,18.19631870117186,5.058369546874999,8.327773331746716
xgb_component,XGB_Pred_MWH,Day1,Fall,Peak,20,145.7176839,139.5595443725586,6.158139527441405,6.438798313964843,4.502577016918285,85.0,12.044384328906263,17.171603833007822,2.427183796874999,7.996704890505966
xgb_component,XGB_Pred_MWH,Days2to7,Fall,LateEvening,12,117.18098791666667,111.17297999064128,6.00800792602539,6.0700975520833325,5.017456341236364,91.66666666666666,11.62039731015625,13.088011430175783,0.3725377563476542,7.560021624914015
xgb_component,XGB_Pred_MWH,Days8to16,Spring,Overnight,95,99.02026433684212,92.98912321391859,6.03114112292352,6.048401367228618,5.949946935437366,98.94736842105263,11.398978514941406,18.0449036665039,0.8198616044921891,7.1830023392066655
xgb_component,XGB_Pred_MWH,Day1,Spring,Midday,42,116.33055099999999,111.28707704089936,5.0434739591006315,5.962404508091517,5.035148756405814,78.57142857142857,11.245456068994146,21.520497855957032,4.776209651367182,7.566517507482732
xgb_component,XGB_Pred_MWH,Days8to16,Fall,Overnight,72,95.04383473611111,90.32842646704779,4.715408269063314,5.810858290683322,5.985642972871368,81.94444444444444,10.855206212744136,13.862507609375001,6.032507454101562,6.779123478065949
xgb_component,XGB_Pred_MWH,Days8to16,Spring,Morning,64,101.765589015625,96.11793196201324,5.647657053611755,5.6872810703964225,5.43206977040507,95.3125,11.307932439794925,14.447448441894537,0.7016971757812485,6.887214967321185
xgb_component,XGB_Pred_MWH,Day1,Fall,Midday,24,113.137705875,108.83743731180827,4.3002685631917315,5.601480021647134,4.737618672893884,66.66666666666666,11.969894060156243,16.47430124511719,4.7631565185546805,7.170422447841008
xgb_component,XGB_Pred_MWH,Day1,Summer,Morning,16,107.9130788125,103.1551604270935,4.757918385406496,5.342470107330325,4.793867778332949,75.0,9.14937226000977,11.663870394531244,2.5025995761718747,6.165580471133151
xgb_component,XGB_Pred_MWH,Days8to16,Fall,Morning,48,107.42042897916667,104.17018620173137,3.2502427774353015,5.338022574737548,4.884440129200004,70.83333333333334,10.157700833837895,12.420960335937494,6.132197061523442,6.134678090643423
xgb_component,XGB_Pred_MWH,Days2to7,Fall,Overnight,24,94.85249995833334,91.11189524332683,3.7406047150065107,5.083229981079101,5.2974226509161815,79.16666666666666,9.471505042968749,10.78393658105469,5.71374868505859,5.898859809718342
xgb_component,XGB_Pred_MWH,Days2to7,Spring,Morning,44,106.08200622727273,101.71613398465243,4.365872242620294,4.646289314863725,4.329694261541217,90.9090909090909,6.917614514306632,13.161796398925787,4.885738378906254,5.304780237420024
xgb_component,XGB_Pred_MWH,Day1,Winter,LateEvening,10,127.0648132,122.61731796264648,4.447495237353516,4.634447305224609,3.4490888492053613,90.0,10.103070015527342,10.355348153320307,0.9347603393554635,6.102949857145129
