Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,133.87873488151428,0.43010660613051704,4.431549208849433,6.334755110176057,3.191009587156085,52.27799227799228,10.38830300490852,31.377119742173278,22.16048980774815,327.308191,307.63896933263646,19.66922166736356,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,0.6222550124494077,12.312606211118455,3.2095222632404625,0.000147543544002815
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,132.32893933624294,1.979902151401857,4.438334970212971,6.292136695327493,3.1638325861309426,65.83011583011583,9.886548383291135,31.414522447773635,18.783434090503647,327.308191,305.73721430187686,21.57097669812316,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,0.6154692510858704,12.178335846331878,1.6597267179691226,0.006933304907540183
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,130.98973127088342,3.3191102167613744,4.80386252280786,6.596279420321936,3.4446358951065377,76.40926640926641,10.185716919156722,30.73612984021557,24.708921096617928,327.308191,307.15414855128785,20.154042448712175,CatBoost_Pred_MWH,catboost_benchmark,0.24994169849098125,4.945614977280334,0.3205186526096053,0.3724608575024293
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,130.6954942869537,3.613347200691114,5.028183941586623,6.86525267839043,3.61182745740811,77.72200772200773,10.55154549956283,31.46350981991222,16.55259148726509,327.308191,305.86798406932786,21.44020693067216,LGB_Pred_MWH,lgb_component,0.02562027971221781,0.5069503801560664,0.0262816686798657,0.5967822762811927
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,130.6692126182738,3.6396288693709797,5.053804221298841,6.901325424818681,3.6292150196164155,77.37451737451737,10.580703188216772,30.248942566134076,17.38172563819461,327.308191,305.73721430187686,21.57097669812316,Raw_Forecast_MWH,raw_xgb_lgb_production,0.0,0.0,0.0,0.6224025559934105
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,130.6534436170659,3.6553978705788865,5.080618382371916,6.939525970069185,3.647642413246923,77.60617760617761,10.673318918457024,30.380694271484373,17.91791210937501,327.308191,305.65875244140625,21.649438558593772,XGB_Pred_MWH,xgb_component,-0.02681416107307477,-0.5305737994374357,-0.015769001207906808,0.6492167170664853
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,133.45108260980328,0.8577588778414996,6.133273664635327,7.9937381781671615,4.652867622294601,53.745173745173744,12.62906612182291,43.24770225950533,24.94358833476052,327.308191,294.7643490937746,32.543841906225396,Prophet_Pred_MWH,prophet_benchmark,-1.0794694433364862,-21.359542160085095,2.7818699915294802,1.7018719993298967
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,134.45294397876447,-0.14410249111969134,7.244442612355212,11.326927153737131,5.042865548094723,51.042471042471036,17.948734099999992,53.81595800000002,62.03,327.308191,322.500858,4.807333000000028,Baseline_SameHourYesterday_MWH,baseline_same_hour_yesterday,-2.190638391056371,-43.346324771033004,3.4955263782512884,2.8130409470497817
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,137.1711656911197,-2.8623242034749046,10.965887622338666,17.102387159777894,7.515143115199392,37.76061776061776,26.23279638571429,81.58994542857141,74.79930342857142,327.308191,259.4506032857143,67.85758771428573,Baseline_Rolling7DaySameHourAvg_MWH,baseline_rolling_7day_same_hour_avg,-5.912083401039825,-116.98283396344951,0.7773046658960752,6.534485957033236
LongHorizonDays8to16,event_slice,days8to16,2590,134.30884148764477,141.34447324092665,-7.035631753281854,16.085918344015443,25.170690415054338,11.056322951955835,35.714285714285715,39.255575799999995,99.963033,119.84605000000002,327.308191,286.095466,41.212725000000034,Baseline_SameHour7DaysAgo_MWH,baseline_same_hour_7_days_ago,-11.032114122716603,-218.29326265197744,-3.3960028839108745,11.654516678710014
