Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days2to7,Partly Cloudy,High,10,3,117.88098033333334,117.70984141031902,0.17113892301432068,7.302421219889325,5.894691510249101,66.66666666666666,11.013593579296877,11.09276111279297,10.696923445312507,8.897328159724742
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Low,13,2,147.550879,140.36345672607422,7.18742227392579,7.18742227392579,4.797352769519355,100.0,12.843828732128918,14.2579303466797,0.0,10.082218176106029
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Extreme,10,25,137.39985868,131.68553497314454,5.714323706855472,7.120820297871097,5.061766600848301,84.0,12.922327968750006,25.037090414062504,10.686599234374995,8.764394359392629
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,None,14,6,130.5772025,125.65068181355794,4.926520686442058,7.004864067301433,5.282362923966622,83.33333333333334,12.178393339355466,17.742535498046863,6.235030142578125,8.663475116131472
xgb_component,XGB_Pred_MWH,Day1,Overcast,Extreme,10,6,149.58442183333332,142.88497161865234,6.699450214680989,6.926413029134115,4.619244228571571,83.33333333333334,12.529815014648435,14.813661328124994,0.6808884433593789,8.415880252992759
xgb_component,XGB_Pred_MWH,Day1,Overcast,Extreme,13,2,139.36868700000002,132.4620361328125,6.906650867187508,6.906650867187508,4.9563055887290846,100.0,8.79599082500001,9.268325814453135,0.0,7.299269467403163
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Medium,12,3,141.73159133333334,134.9135309855143,6.818060347819009,6.818060347819009,4.8367357246735425,100.0,10.548604850585935,11.608487406738277,0.0,7.76736417141622
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,None,14,1,162.99475,156.19207763671875,6.8026723632812605,6.8026723632812605,4.1735530520346575,100.0,6.8026723632812605,6.8026723632812605,0.0,6.8026723632812605
xgb_component,XGB_Pred_MWH,Days8to16,Clear/Low,High,12,2,126.66882849999999,120.00274658203125,6.6660819179687465,6.6660819179687465,5.058701044824551,100.0,9.178827464843739,9.807013851562488,0.0,7.368995966109549
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Low,12,1,126.411916,119.84996795654297,6.561948043457036,6.561948043457036,5.190925231650659,100.0,6.561948043457036,6.561948043457036,0.0,6.561948043457036
